####### Bispectrum of patchy_n1_ Simulation 189 #############
# Weights: FKP
# Fiducial Omega_m: 0.310
# Fiducial h: 0.676
# Boxsize: [1350.0, 2450.0, 1400.0]
# Grid: [126, 230, 130]
# k-binning: [0.000, 0.110, 0.010]
# l-max: 4
# Monte Carlo Simulations: 100
#
# Format: k1 | k2 | k3 | B(k1,k2,k3) | B2(k1,k2,k3) | B4(k1,k2,k3)
############################################
0.0150	0.0150	0.0150	-3.08525299e+10	-6.00317161e+09	2.57014345e+10
0.0150	0.0150	0.0250	2.85323473e+10	2.70877099e+09	-7.72112439e+09
0.0150	0.0250	0.0250	2.26644944e+10	-6.42696829e+08	-5.88961384e+10
0.0150	0.0250	0.0350	1.37374034e+10	2.57493797e+08	2.10736166e+10
0.0150	0.0350	0.0350	6.71148146e+09	6.31893108e+09	8.59795949e+09
0.0150	0.0350	0.0450	8.92764831e+09	1.28096050e+10	1.55797021e+10
0.0150	0.0450	0.0450	1.01912408e+10	-1.25302402e+10	-1.33332172e+10
0.0150	0.0450	0.0550	8.64496060e+09	-6.54755346e+09	5.35343565e+09
0.0150	0.0550	0.0550	2.85355594e+09	9.66487411e+09	1.51111155e+09
0.0150	0.0550	0.0650	6.89265610e+09	6.08357661e+09	8.76866292e+09
0.0150	0.0650	0.0650	5.55116675e+09	7.03426410e+09	-4.79652239e+08
0.0150	0.0650	0.0750	5.92967657e+09	1.52306049e+09	7.20869786e+08
0.0150	0.0750	0.0750	4.53005396e+09	-1.36747833e+09	5.38282595e+09
0.0250	0.0250	0.0250	1.89777908e+10	-1.57860549e+10	2.22788906e+10
0.0250	0.0250	0.0350	9.93882061e+09	1.79830235e+10	-3.21635974e+10
0.0250	0.0250	0.0450	5.19347400e+09	1.82343317e+10	1.16887682e+10
0.0250	0.0350	0.0350	4.02839520e+08	-1.48530362e+10	-7.79904180e+09
0.0250	0.0350	0.0450	3.97450500e+09	1.23131386e+10	1.16828091e+10
0.0250	0.0350	0.0550	7.22548711e+09	4.90188989e+07	-1.25772802e+10
0.0250	0.0450	0.0450	5.72340812e+09	3.56422462e+08	7.55749050e+08
0.0250	0.0450	0.0550	3.26507390e+09	1.11458863e+09	2.12436044e+09
0.0250	0.0450	0.0650	7.97943991e+09	9.80806706e+09	5.18244280e+09
0.0250	0.0550	0.0550	3.38143912e+09	-2.54492776e+09	-6.55446379e+09
0.0250	0.0550	0.0650	4.03002023e+09	7.22947977e+09	6.06508792e+09
0.0250	0.0550	0.0750	7.23344155e+09	6.98516524e+09	8.56596918e+09
0.0250	0.0650	0.0650	3.71595663e+09	4.42463076e+08	-1.85415781e+09
0.0250	0.0650	0.0750	3.03983124e+09	-6.45671444e+06	-2.26706986e+08
0.0250	0.0750	0.0750	2.29995021e+09	-2.98263470e+09	2.78863166e+08
0.0350	0.0350	0.0350	1.09456901e+09	-2.95217273e+09	-3.04153782e+09
0.0350	0.0350	0.0450	-8.30442206e+08	-1.38316518e+10	-2.03496189e+10
0.0350	0.0350	0.0550	8.15882775e+09	9.72156328e+09	6.43550146e+09
0.0350	0.0350	0.0650	7.64649865e+09	1.50790713e+10	1.98415167e+09
0.0350	0.0450	0.0450	5.90340789e+09	7.63869932e+09	8.98679246e+09
0.0350	0.0450	0.0550	2.92769502e+09	8.15161569e+08	-3.11309754e+09
0.0350	0.0450	0.0650	5.83358615e+09	2.17993492e+09	1.39957168e+09
0.0350	0.0450	0.0750	5.55933449e+09	6.56991923e+09	9.91604368e+08
0.0350	0.0550	0.0550	1.13455366e+08	-6.36599775e+09	-3.83993336e+08
0.0350	0.0550	0.0650	2.14307271e+09	4.03035287e+09	-4.36771124e+08
0.0350	0.0550	0.0750	1.65806789e+09	1.62487818e+09	5.54299787e+09
0.0350	0.0650	0.0650	3.70775836e+09	7.47722791e+09	3.78671994e+09
0.0350	0.0650	0.0750	2.48262383e+09	2.52651510e+09	1.66951794e+09
0.0350	0.0750	0.0750	1.13940763e+09	1.62136031e+09	2.69418559e+09
0.0450	0.0450	0.0450	1.28117238e+09	6.01502117e+08	-3.38469491e+09
0.0450	0.0450	0.0550	5.11392347e+09	5.50299016e+08	-3.26205626e+09
0.0450	0.0450	0.0650	2.55207688e+09	-2.30057080e+09	-5.44950621e+09
0.0450	0.0450	0.0750	8.25710018e+08	-9.31274836e+08	2.04768693e+09
0.0450	0.0550	0.0550	3.19689936e+09	1.21601296e+09	-1.37196445e+08
0.0450	0.0550	0.0650	2.99623949e+09	3.26812833e+09	1.63850481e+09
0.0450	0.0550	0.0750	2.92995439e+09	-1.36857907e+09	-4.36076735e+09
0.0450	0.0650	0.0650	1.23482887e+09	-1.08697042e+09	7.34307378e+08
0.0450	0.0650	0.0750	2.56818302e+09	-1.81303247e+09	-1.76001856e+09
0.0450	0.0750	0.0750	2.54897279e+09	2.84128477e+09	1.66224422e+09
0.0550	0.0550	0.0550	2.90712388e+09	1.85636790e+09	-2.03837570e+09
0.0550	0.0550	0.0650	1.62921144e+09	-2.63814018e+09	-2.19740039e+09
0.0550	0.0550	0.0750	1.87721450e+09	2.14889713e+09	2.23111921e+09
0.0550	0.0650	0.0650	1.75981722e+09	-1.72597520e+08	2.39277816e+09
0.0550	0.0650	0.0750	1.75780225e+09	1.79644188e+09	1.61602816e+08
0.0550	0.0750	0.0750	1.52612175e+09	9.96459472e+08	-4.31478175e+08
0.0650	0.0650	0.0650	1.62200678e+09	8.30500098e+08	3.47627637e+08
0.0650	0.0650	0.0750	7.43144304e+08	-1.74197102e+09	-1.33390390e+09
0.0650	0.0750	0.0750	2.56857402e+09	1.42964875e+09	5.22833411e+08
0.0750	0.0750	0.0750	6.58031388e+08	7.30271273e+08	-4.04939269e+07
