####### Bispectrum of Patchy Simulation 946 #############
# Patch: sgc
# z-type: z3
# Weights: fkp
# Fiducial Omega_m: 0.310
# Fiducial h: 0.676
# Boxsize: [1000.0, 2600.0, 1500.0]
# Grid: [95, 250, 140]
# k-binning: [0.000, 0.160, 0.010]
# Monte Carlo Simulations: 100
#
# Format: k1 | k2 | k3 | B(k1,k2,k3)
############################################
0.0150	0.0150	0.0150	6.15411025e+10
0.0150	0.0150	0.0250	5.28775465e+09
0.0150	0.0150	0.0350	-1.25763376e+08
0.0150	0.0250	0.0250	2.29007180e+09
0.0150	0.0250	0.0350	2.09194912e+10
0.0150	0.0250	0.0450	2.24251183e+10
0.0150	0.0350	0.0350	-2.10741593e+09
0.0150	0.0350	0.0450	2.05859636e+09
0.0150	0.0350	0.0550	2.36493049e+10
0.0150	0.0450	0.0450	6.76409463e+09
0.0150	0.0450	0.0550	8.44323096e+09
0.0150	0.0450	0.0650	-1.25716369e+09
0.0150	0.0550	0.0550	7.97430223e+08
0.0150	0.0550	0.0650	6.98028624e+09
0.0150	0.0550	0.0750	1.12856232e+10
0.0150	0.0650	0.0650	5.60930711e+09
0.0150	0.0650	0.0750	6.85470976e+08
0.0150	0.0650	0.0850	9.06468563e+09
0.0150	0.0750	0.0750	6.44729520e+09
0.0150	0.0750	0.0850	4.13928658e+09
0.0150	0.0750	0.0950	9.94491991e+09
0.0150	0.0850	0.0850	2.53851744e+09
0.0150	0.0850	0.0950	2.30073609e+09
0.0150	0.0850	0.1050	4.55330828e+09
0.0150	0.0950	0.0950	1.49021520e+09
0.0150	0.0950	0.1050	9.75661901e+08
0.0150	0.0950	0.1150	4.56402459e+09
0.0150	0.1050	0.1050	9.57040146e+08
0.0150	0.1050	0.1150	3.00452615e+09
0.0150	0.1050	0.1250	4.80586698e+09
0.0150	0.1150	0.1150	2.24928432e+09
0.0150	0.1150	0.1250	2.41960061e+09
0.0150	0.1150	0.1350	3.93753627e+09
0.0150	0.1250	0.1250	1.28049838e+09
0.0150	0.1250	0.1350	1.02683928e+09
0.0150	0.1250	0.1450	3.19606712e+09
0.0150	0.1350	0.1350	1.25141681e+09
0.0150	0.1350	0.1450	5.24510019e+08
0.0150	0.1450	0.1450	1.23197340e+09
0.0250	0.0250	0.0250	1.22113791e+10
0.0250	0.0250	0.0350	1.90040303e+10
0.0250	0.0250	0.0450	-4.63182237e+09
0.0250	0.0250	0.0550	3.88071977e+10
0.0250	0.0350	0.0350	1.14241420e+10
0.0250	0.0350	0.0450	1.10963562e+10
0.0250	0.0350	0.0550	7.05010015e+09
0.0250	0.0350	0.0650	5.25660509e+08
0.0250	0.0450	0.0450	8.53894980e+09
0.0250	0.0450	0.0550	7.24562571e+09
0.0250	0.0450	0.0650	7.01313033e+09
0.0250	0.0450	0.0750	6.01823823e+09
0.0250	0.0550	0.0550	2.94736091e+09
0.0250	0.0550	0.0650	3.79311352e+09
0.0250	0.0550	0.0750	4.66226144e+09
0.0250	0.0550	0.0850	4.28374447e+09
0.0250	0.0650	0.0650	5.44533115e+09
0.0250	0.0650	0.0750	2.73857401e+09
0.0250	0.0650	0.0850	4.73675949e+09
0.0250	0.0650	0.0950	-2.46110793e+09
0.0250	0.0750	0.0750	3.04965828e+09
0.0250	0.0750	0.0850	5.52902607e+09
0.0250	0.0750	0.0950	3.66261332e+09
0.0250	0.0750	0.1050	3.33359204e+09
0.0250	0.0850	0.0850	3.12638327e+09
0.0250	0.0850	0.0950	3.57402246e+09
0.0250	0.0850	0.1050	4.27966493e+09
0.0250	0.0850	0.1150	5.42023734e+09
0.0250	0.0950	0.0950	2.95746919e+09
0.0250	0.0950	0.1050	3.74875173e+09
0.0250	0.0950	0.1150	2.06098729e+09
0.0250	0.0950	0.1250	1.05408865e+09
0.0250	0.1050	0.1050	3.32708162e+09
0.0250	0.1050	0.1150	2.74456419e+09
0.0250	0.1050	0.1250	2.26262135e+09
0.0250	0.1050	0.1350	1.69917867e+09
0.0250	0.1150	0.1150	2.11862298e+09
0.0250	0.1150	0.1250	2.51383471e+09
0.0250	0.1150	0.1350	3.08252198e+09
0.0250	0.1150	0.1450	2.28186312e+09
0.0250	0.1250	0.1250	3.68522433e+09
0.0250	0.1250	0.1350	1.54671015e+09
0.0250	0.1250	0.1450	2.48043338e+09
0.0250	0.1350	0.1350	2.18498448e+09
0.0250	0.1350	0.1450	1.34984190e+09
0.0250	0.1450	0.1450	1.62447512e+09
0.0350	0.0350	0.0350	1.57334837e+10
0.0350	0.0350	0.0450	-2.59092551e+09
0.0350	0.0350	0.0550	4.51233354e+09
0.0350	0.0350	0.0650	1.22956180e+10
0.0350	0.0350	0.0750	-4.04995229e+09
0.0350	0.0450	0.0450	-6.63579606e+08
0.0350	0.0450	0.0550	3.45733621e+09
0.0350	0.0450	0.0650	3.44152833e+09
0.0350	0.0450	0.0750	3.77160575e+09
0.0350	0.0450	0.0850	3.13137420e+08
0.0350	0.0550	0.0550	2.08750904e+09
0.0350	0.0550	0.0650	3.82255408e+09
0.0350	0.0550	0.0750	4.40913398e+09
0.0350	0.0550	0.0850	4.10035480e+09
0.0350	0.0550	0.0950	9.20164991e+09
0.0350	0.0650	0.0650	2.49496050e+09
0.0350	0.0650	0.0750	1.94200967e+09
0.0350	0.0650	0.0850	2.36658182e+09
0.0350	0.0650	0.0950	4.86003143e+09
0.0350	0.0650	0.1050	4.65368101e+09
0.0350	0.0750	0.0750	4.99228352e+09
0.0350	0.0750	0.0850	2.33295619e+09
0.0350	0.0750	0.0950	2.20554172e+09
0.0350	0.0750	0.1050	4.51747203e+09
0.0350	0.0750	0.1150	2.82519826e+09
0.0350	0.0850	0.0850	3.52211416e+09
0.0350	0.0850	0.0950	2.60519942e+09
0.0350	0.0850	0.1050	3.39970251e+09
0.0350	0.0850	0.1150	3.72052002e+09
0.0350	0.0850	0.1250	1.56545022e+09
0.0350	0.0950	0.0950	1.68267615e+09
