####### Bispectrum of Patchy Simulation 978 #############
# Patch: sgc
# z-type: z1
# Weights: fkp
# Fiducial Omega_m: 0.310
# Fiducial h: 0.676
# Boxsize: [1000.0, 1900.0, 1100.0]
# Grid: [95, 180, 105]
# k-binning: [0.000, 0.160, 0.010]
# Monte Carlo Simulations: 100
#
# Format: k1 | k2 | k3 | B(k1,k2,k3)
############################################
0.0150	0.0150	0.0150	5.19196910e+10
0.0150	0.0150	0.0250	2.42568726e+09
0.0150	0.0150	0.0350	-5.28286670e+10
0.0150	0.0250	0.0250	2.46888032e+10
0.0150	0.0250	0.0350	7.56801789e+09
0.0150	0.0250	0.0450	-1.42977725e+09
0.0150	0.0350	0.0350	8.62801437e+09
0.0150	0.0350	0.0450	4.07166299e+09
0.0150	0.0350	0.0550	6.15560723e+09
0.0150	0.0450	0.0450	1.10715647e+10
0.0150	0.0450	0.0550	8.85389218e+09
0.0150	0.0450	0.0650	1.05257868e+10
0.0150	0.0550	0.0550	9.41606404e+09
0.0150	0.0550	0.0650	4.38191813e+09
0.0150	0.0550	0.0750	1.29722500e+10
0.0150	0.0650	0.0650	2.49292029e+08
0.0150	0.0650	0.0750	4.51480162e+09
0.0150	0.0650	0.0850	7.87155721e+09
0.0150	0.0750	0.0750	5.27113972e+08
0.0150	0.0750	0.0850	3.18003584e+09
0.0150	0.0750	0.0950	2.91991378e+09
0.0150	0.0850	0.0850	2.81835339e+09
0.0150	0.0850	0.0950	3.16799617e+09
0.0150	0.0850	0.1050	4.94628824e+09
0.0150	0.0950	0.0950	1.02721885e+09
0.0150	0.0950	0.1050	3.65770912e+09
0.0150	0.0950	0.1150	6.28551326e+09
0.0150	0.1050	0.1050	2.93388861e+09
0.0150	0.1050	0.1150	1.45428599e+09
0.0150	0.1050	0.1250	1.16529614e+09
0.0150	0.1150	0.1150	2.55758228e+09
0.0150	0.1150	0.1250	2.65020255e+09
0.0150	0.1150	0.1350	5.22913100e+09
0.0150	0.1250	0.1250	2.07293666e+09
0.0150	0.1250	0.1350	1.53806203e+09
0.0150	0.1250	0.1450	4.19286996e+09
0.0150	0.1350	0.1350	1.44616786e+09
0.0150	0.1350	0.1450	1.96316223e+09
0.0150	0.1450	0.1450	1.37158928e+09
0.0250	0.0250	0.0250	7.97509732e+09
0.0250	0.0250	0.0350	1.27040901e+10
0.0250	0.0250	0.0450	8.46887204e+09
0.0250	0.0250	0.0550	5.45935606e+09
0.0250	0.0350	0.0350	6.89602955e+09
0.0250	0.0350	0.0450	8.24459109e+09
0.0250	0.0350	0.0550	8.00023493e+09
0.0250	0.0350	0.0650	1.27236955e+10
0.0250	0.0450	0.0450	1.28568373e+09
0.0250	0.0450	0.0550	6.71115631e+09
0.0250	0.0450	0.0650	2.33797556e+09
0.0250	0.0450	0.0750	-5.38173341e+09
0.0250	0.0550	0.0550	2.60517927e+09
0.0250	0.0550	0.0650	6.53121060e+08
0.0250	0.0550	0.0750	5.11513076e+09
0.0250	0.0550	0.0850	5.75708308e+08
0.0250	0.0650	0.0650	8.66263082e+08
0.0250	0.0650	0.0750	1.73774913e+09
0.0250	0.0650	0.0850	2.18963978e+09
0.0250	0.0650	0.0950	3.53475996e+09
0.0250	0.0750	0.0750	1.66861007e+09
0.0250	0.0750	0.0850	2.97246729e+09
0.0250	0.0750	0.0950	3.66544757e+09
0.0250	0.0750	0.1050	2.33398673e+09
0.0250	0.0850	0.0850	2.84348207e+09
0.0250	0.0850	0.0950	3.04248671e+09
0.0250	0.0850	0.1050	2.49036435e+09
0.0250	0.0850	0.1150	1.14281478e+09
0.0250	0.0950	0.0950	3.24092639e+09
0.0250	0.0950	0.1050	1.62835893e+09
0.0250	0.0950	0.1150	3.02121159e+09
0.0250	0.0950	0.1250	1.80418120e+09
0.0250	0.1050	0.1050	1.07717736e+08
0.0250	0.1050	0.1150	1.48042591e+09
0.0250	0.1050	0.1250	2.10127106e+09
0.0250	0.1050	0.1350	1.77536857e+09
0.0250	0.1150	0.1150	1.35741063e+09
0.0250	0.1150	0.1250	1.13593705e+09
0.0250	0.1150	0.1350	1.39063246e+09
0.0250	0.1150	0.1450	-2.56064433e+08
0.0250	0.1250	0.1250	6.48222005e+08
0.0250	0.1250	0.1350	9.02937142e+08
0.0250	0.1250	0.1450	1.84923730e+09
0.0250	0.1350	0.1350	1.40132208e+09
0.0250	0.1350	0.1450	7.50583756e+08
0.0250	0.1450	0.1450	8.19043839e+08
0.0350	0.0350	0.0350	-1.24311800e+10
0.0350	0.0350	0.0450	8.82357852e+09
0.0350	0.0350	0.0550	7.07498939e+09
0.0350	0.0350	0.0650	7.25264698e+07
0.0350	0.0350	0.0750	6.99046844e+09
0.0350	0.0450	0.0450	-1.45215903e+09
0.0350	0.0450	0.0550	1.85218130e+09
0.0350	0.0450	0.0650	4.61590495e+09
0.0350	0.0450	0.0750	5.06734375e+09
0.0350	0.0450	0.0850	6.58915446e+09
0.0350	0.0550	0.0550	3.67217791e+09
0.0350	0.0550	0.0650	2.74266807e+09
0.0350	0.0550	0.0750	2.70859181e+09
0.0350	0.0550	0.0850	5.48036765e+09
